partner_ref,product,carrier,memory,storage,processor,price_new,price_mint,price_good,price_fair,price_broken,url
,samsung-galaxy-z-flip7,att,,512gb,,,380.0,340.0,255.0,65.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip7
,samsung-galaxy-z-flip7,t-mobile,,512gb,,,380.0,340.0,255.0,35.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip7
,samsung-galaxy-z-flip7,verizon,,512gb,,,220.0,180.0,95.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip7
,samsung-galaxy-z-flip7,unlocked,,512gb,,,455.0,415.0,330.0,85.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip7
,samsung-galaxy-z-flip7-fe,att,,128gb,,,285.0,240.0,195.0,50.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip7-fe
,samsung-galaxy-z-flip7-fe,t-mobile,,128gb,,,275.0,230.0,185.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip7-fe
,samsung-galaxy-z-flip7-fe,verizon,,128gb,,,145.0,105.0,45.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip7-fe
,samsung-galaxy-z-flip7-fe,unlocked,,128gb,,,325.0,280.0,235.0,70.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip7-fe
,samsung-galaxy-z-flip7-fe,att,,256gb,,,300.0,255.0,210.0,65.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip7-fe
,samsung-galaxy-z-flip7-fe,t-mobile,,256gb,,,290.0,245.0,200.0,35.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip7-fe
,samsung-galaxy-z-flip7-fe,verizon,,256gb,,,160.0,120.0,60.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip7-fe
,samsung-galaxy-z-flip7-fe,unlocked,,256gb,,,340.0,295.0,250.0,80.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip7-fe
,samsung-galaxy-z-fold5,att,,256gb,,,215.0,185.0,135.0,40.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold5
,samsung-galaxy-z-fold5,t-mobile,,256gb,,,165.0,135.0,85.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold5
,samsung-galaxy-z-fold5,verizon,,256gb,,,165.0,135.0,85.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold5
,samsung-galaxy-z-fold5,unlocked,,256gb,,,315.0,285.0,235.0,50.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold5
,samsung-galaxy-z-fold5,att,,512gb,,,235.0,205.0,155.0,43.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold5
,samsung-galaxy-z-fold5,t-mobile,,512gb,,,185.0,155.0,105.0,23.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold5
,samsung-galaxy-z-fold5,verizon,,512gb,,,185.0,155.0,105.0,23.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold5
,samsung-galaxy-z-fold5,unlocked,,512gb,,,335.0,305.0,255.0,53.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold5
,samsung-galaxy-z-fold5,att,,1tb,,,255.0,225.0,175.0,45.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold5
,samsung-galaxy-z-fold5,t-mobile,,1tb,,,205.0,175.0,130.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold5
,samsung-galaxy-z-fold5,verizon,,1tb,,,205.0,175.0,130.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold5
,samsung-galaxy-z-fold5,unlocked,,1tb,,,355.0,325.0,275.0,55.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold5
,samsung-galaxy-z-fold6,att,,256gb,,,390.0,310.0,250.0,90.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold6
,samsung-galaxy-z-fold6,t-mobile,,256gb,,,340.0,260.0,200.0,90.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold6
,samsung-galaxy-z-fold6,verizon,,256gb,,,140.0,60.0,30.0,15.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold6
,samsung-galaxy-z-fold6,unlocked,,256gb,,,490.0,410.0,350.0,125.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold6
,samsung-galaxy-z-fold6,att,,512gb,,,430.0,350.0,290.0,95.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold6
,samsung-galaxy-z-fold6,t-mobile,,512gb,,,380.0,300.0,240.0,95.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold6
,samsung-galaxy-z-fold6,verizon,,512gb,,,180.0,100.0,40.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold6
,samsung-galaxy-z-fold6,unlocked,,512gb,,,530.0,450.0,390.0,130.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold6
,samsung-galaxy-z-fold6,att,,1tb,,,460.0,380.0,320.0,100.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold6
,samsung-galaxy-z-fold6,t-mobile,,1tb,,,410.0,330.0,270.0,100.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold6
,samsung-galaxy-z-fold6,verizon,,1tb,,,210.0,130.0,70.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold6
,samsung-galaxy-z-fold6,unlocked,,1tb,,,560.0,480.0,420.0,135.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold6
,samsung-galaxy-z-fold7,att,,256gb,,,650.0,600.0,500.0,115.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold7
,samsung-galaxy-z-fold7,t-mobile,,256gb,,,600.0,550.0,450.0,115.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold7
,samsung-galaxy-z-fold7,verizon,,256gb,,,400.0,350.0,250.0,40.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold7
,samsung-galaxy-z-fold7,unlocked,,256gb,,,750.0,700.0,600.0,150.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold7
,samsung-galaxy-z-fold7,att,,512gb,,,690.0,640.0,540.0,120.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold7
,samsung-galaxy-z-fold7,t-mobile,,512gb,,,640.0,590.0,490.0,120.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold7
,samsung-galaxy-z-fold7,verizon,,512gb,,,440.0,390.0,290.0,45.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold7
,samsung-galaxy-z-fold7,unlocked,,512gb,,,790.0,740.0,640.0,155.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold7
,samsung-galaxy-z-fold7,att,,1tb,,,720.0,670.0,570.0,125.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold7
,samsung-galaxy-z-fold7,t-mobile,,1tb,,,670.0,620.0,520.0,125.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold7
,samsung-galaxy-z-fold7,verizon,,1tb,,,470.0,420.0,320.0,50.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold7
,samsung-galaxy-z-fold7,unlocked,,1tb,,,820.0,770.0,670.0,160.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-fold7
,google-pixel-7,att,,128gb,,,40.0,25.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-7
,google-pixel-7,verizon,,128gb,,,40.0,25.0,5.0,5.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-7
,google-pixel-7,unlocked,,128gb,,,70.0,55.0,40.0,15.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-7
,google-pixel-7,att,,256gb,,,60.0,45.0,30.0,10.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-7
,google-pixel-7,verizon,,256gb,,,40.0,25.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-7
,google-pixel-7,unlocked,,256gb,,,90.0,75.0,60.0,25.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-7
,google-pixel-7-pro,att,,128gb,,,55.0,40.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-7-pro
,google-pixel-7-pro,verizon,,128gb,,,45.0,30.0,20.0,10.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-7-pro
,google-pixel-7-pro,unlocked,,128gb,,,115.0,100.0,60.0,20.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-7-pro
,google-pixel-7-pro,att,,256gb,,,75.0,60.0,25.0,10.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-7-pro
,google-pixel-7-pro,verizon,,256gb,,,55.0,40.0,15.0,10.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-7-pro
,google-pixel-7-pro,unlocked,,256gb,,,135.0,120.0,80.0,20.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-7-pro
,google-pixel-7-pro,att,,512gb,,,80.0,65.0,25.0,10.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-7-pro
,google-pixel-7-pro,verizon,,512gb,,,60.0,45.0,15.0,10.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-7-pro
,google-pixel-7-pro,unlocked,,512gb,,,140.0,125.0,85.0,20.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-7-pro
,google-pixel-7a,att,,128gb,,,90.0,70.0,35.0,10.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-7a
,google-pixel-7a,t-mobile,,128gb,,,65.0,45.0,20.0,10.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-7a
,google-pixel-7a,verizon,,128gb,,,55.0,35.0,15.0,5.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-7a
,google-pixel-7a,unlocked,,128gb,,,115.0,95.0,60.0,15.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-7a
,google-pixel-fold,unlocked,,256gb,,,175.0,150.0,100.0,35.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-fold
,google-pixel-fold,unlocked,,512gb,,,215.0,190.0,145.0,36.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-fold
,google-pixel-8,att,,128gb,,,135.0,115.0,70.0,25.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8
,google-pixel-8,t-mobile,,128gb,,,110.0,90.0,40.0,20.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8
,google-pixel-8,verizon,,128gb,,,110.0,90.0,40.0,35.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8
,google-pixel-8,unlocked,,128gb,,,160.0,140.0,90.0,50.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8
,google-pixel-8,att,,256gb,,,160.0,140.0,105.0,35.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8
,google-pixel-8,t-mobile,,256gb,,,135.0,115.0,100.0,30.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8
,google-pixel-8,verizon,,256gb,,,135.0,115.0,100.0,45.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8
,google-pixel-8,unlocked,,256gb,,,185.0,165.0,100.0,60.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8
,google-pixel-8-pro,att,,128gb,,,185.0,140.0,100.0,20.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8-pro
,google-pixel-8-pro,t-mobile,,128gb,,,165.0,120.0,80.0,20.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8-pro
,google-pixel-8-pro,unlocked,,128gb,,,215.0,170.0,130.0,40.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8-pro
,google-pixel-8-pro,att,,256gb,,,195.0,150.0,110.0,22.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8-pro
,google-pixel-8-pro,t-mobile,,256gb,,,175.0,130.0,90.0,22.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8-pro
,google-pixel-8-pro,unlocked,,256gb,,,225.0,180.0,140.0,42.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8-pro
,google-pixel-8-pro,att,,512gb,,,215.0,160.0,125.0,23.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8-pro
,google-pixel-8-pro,t-mobile,,512gb,,,195.0,150.0,110.0,23.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8-pro
,google-pixel-8-pro,unlocked,,512gb,,,215.0,170.0,130.0,23.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8-pro
,google-pixel-8-pro,att,,1tb,,,225.0,170.0,140.0,25.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8-pro
,google-pixel-8-pro,t-mobile,,1tb,,,205.0,160.0,120.0,25.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8-pro
,google-pixel-8-pro,unlocked,,1tb,,,255.0,200.0,165.0,40.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8-pro
,google-pixel-8a,att,,128gb,,,115.0,95.0,55.0,10.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8a
,google-pixel-8a,verizon,,128gb,,,90.0,70.0,30.0,10.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8a
,google-pixel-8a,unlocked,,128gb,,,140.0,120.0,80.0,20.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8a
,google-pixel-8a,att,,256gb,,,125.0,105.0,65.0,10.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8a
,google-pixel-8a,verizon,,256gb,,,100.0,80.0,40.0,10.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8a
,google-pixel-8a,unlocked,,256gb,,,150.0,130.0,90.0,20.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-8a
,google-pixel-9-pro-fold,unlocked,,256gb,,,460.0,410.0,330.0,110.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-9-pro-fold
,google-pixel-9-pro-fold,unlocked,,512gb,,,490.0,440.0,360.0,120.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-9-pro-fold
,google-pixel-9,unlocked,,128gb,,,235.0,185.0,130.0,50.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-9
,google-pixel-9,unlocked,,256gb,,,255.0,205.0,150.0,50.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-9
,google-pixel-9a,att,,128gb,,,150.0,120.0,75.0,25.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-9a
,google-pixel-9a,t-mobile,,128gb,,,125.0,95.0,50.0,25.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-9a
,google-pixel-9a,unlocked,,128gb,,,175.0,145.0,100.0,50.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-9a
,google-pixel-9a,att,,256gb,,,170.0,140.0,95.0,30.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-9a
,google-pixel-9a,t-mobile,,256gb,,,145.0,115.0,70.0,10.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-9a
,google-pixel-9a,unlocked,,256gb,,,195.0,165.0,120.0,55.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-9a
,google-pixel-9-pro,unlocked,,128gb,,,270.0,230.0,165.0,55.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-9-pro
,google-pixel-9-pro,unlocked,,256gb,,,300.0,260.0,195.0,57.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-9-pro
,google-pixel-9-pro,unlocked,,512gb,,,320.0,280.0,215.0,60.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-9-pro
,google-pixel-9-pro,unlocked,,1tb,,,345.0,305.0,240.0,65.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-9-pro
,google-pixel-9-pro-xl,unlocked,,128gb,,,330.0,280.0,215.0,75.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-9-pro-xl
,google-pixel-9-pro-xl,unlocked,,256gb,,,340.0,290.0,230.0,80.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-9-pro-xl
,google-pixel-9-pro-xl,unlocked,,512gb,,,370.0,320.0,255.0,85.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-9-pro-xl
,google-pixel-9-pro-xl,unlocked,,1tb,,,390.0,330.0,275.0,90.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-9-pro-xl
,google-pixel-10-pro-fold,att,,256gb,,,510.0,470.0,380.0,90.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-fold
,google-pixel-10-pro-fold,t-mobile,,256gb,,,460.0,420.0,330.0,65.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-fold
,google-pixel-10-pro-fold,verizon,,256gb,,,260.0,220.0,130.0,25.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-fold
,google-pixel-10-pro-fold,unlocked,,256gb,,,680.0,580.0,365.0,90.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-fold
,google-pixel-10-pro-fold,att,,512gb,,,540.0,500.0,410.0,105.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-fold
,google-pixel-10-pro-fold,t-mobile,,512gb,,,490.0,450.0,360.0,80.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-fold
,google-pixel-10-pro-fold,verizon,,512gb,,,290.0,250.0,160.0,40.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-fold
,google-pixel-10-pro-fold,unlocked,,512gb,,,720.0,610.0,390.0,95.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-fold
,google-pixel-10-pro-fold,att,,1tb,,,570.0,530.0,440.0,120.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-fold
,google-pixel-10-pro-fold,t-mobile,,1tb,,,520.0,480.0,390.0,95.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-fold
,google-pixel-10-pro-fold,verizon,,1tb,,,320.0,280.0,190.0,55.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-fold
,google-pixel-10-pro-fold,unlocked,,1tb,,,760.0,660.0,420.0,100.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-fold
,google-pixel-10,att,,128gb,,,305.0,280.0,215.0,50.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10
,google-pixel-10,t-mobile,,128gb,,,280.0,255.0,190.0,25.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10
,google-pixel-10,verizon,,128gb,,,130.0,105.0,40.0,30.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10
,google-pixel-10,unlocked,,128gb,,,330.0,285.0,188.0,50.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10
,google-pixel-10,att,,256gb,,,325.0,300.0,235.0,60.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10
,google-pixel-10,t-mobile,,256gb,,,300.0,275.0,210.0,35.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10
,google-pixel-10,verizon,,256gb,,,150.0,125.0,60.0,44.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10
,google-pixel-10,unlocked,,256gb,,,350.0,305.0,204.0,47.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10
,google-pixel-10-pro,att,,128gb,,,350.0,330.0,250.0,50.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro
,google-pixel-10-pro,t-mobile,,128gb,,,350.0,330.0,250.0,50.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro
,google-pixel-10-pro,verizon,,128gb,,,200.0,180.0,100.0,47.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro
,google-pixel-10-pro,unlocked,,128gb,,,415.0,355.0,275.0,55.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro
,google-pixel-10-pro,att,,256gb,,,415.0,395.0,315.0,60.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro
,google-pixel-10-pro,t-mobile,,256gb,,,415.0,395.0,315.0,60.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro
,google-pixel-10-pro,verizon,,256gb,,,265.0,245.0,165.0,50.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro
,google-pixel-10-pro,unlocked,,256gb,,,455.0,405.0,315.0,60.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro
,google-pixel-10-pro,att,,512gb,,,435.0,415.0,335.0,70.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro
,google-pixel-10-pro,t-mobile,,512gb,,,435.0,415.0,335.0,70.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro
,google-pixel-10-pro,verizon,,512gb,,,285.0,265.0,185.0,55.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro
,google-pixel-10-pro,unlocked,,512gb,,,490.0,440.0,280.0,70.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro
,google-pixel-10-pro,att,,1tb,,,450.0,430.0,350.0,85.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro
,google-pixel-10-pro,t-mobile,,1tb,,,450.0,430.0,350.0,85.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro
,google-pixel-10-pro,verizon,,1tb,,,300.0,280.0,200.0,60.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro
,google-pixel-10-pro,unlocked,,1tb,,,500.0,430.0,350.0,85.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro
,google-pixel-10-pro-xl,att,,256gb,,,390.0,370.0,310.0,65.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl
,google-pixel-10-pro-xl,t-mobile,,256gb,,,365.0,345.0,285.0,65.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl
,google-pixel-10-pro-xl,verizon,,256gb,,,250.0,230.0,170.0,50.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl
,google-pixel-10-pro-xl,unlocked,,256gb,,,475.0,405.0,265.0,65.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl
,google-pixel-10-pro-xl,att,,512gb,,,425.0,405.0,345.0,75.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl
,google-pixel-10-pro-xl,t-mobile,,512gb,,,400.0,380.0,320.0,75.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl
,google-pixel-10-pro-xl,verizon,,512gb,,,285.0,265.0,205.0,50.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl
,google-pixel-10-pro-xl,unlocked,,512gb,,,500.0,430.0,285.0,95.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl
,google-pixel-10-pro-xl,att,,1tb,,,440.0,420.0,360.0,90.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl
,google-pixel-10-pro-xl,t-mobile,,1tb,,,415.0,395.0,335.0,90.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl
,google-pixel-10-pro-xl,verizon,,1tb,,,300.0,280.0,220.0,50.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl
,google-pixel-10-pro-xl,unlocked,,1tb,,,525.0,450.0,310.0,110.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl
,oneplus-8-5g,unlocked,,256gb,,,90.0,80.0,50.0,15.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/8-5g
,oneplus-8-pro,unlocked,,256gb,,,125.0,105.0,75.0,35.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/8-pro
,oneplus-9,t-mobile,,128gb,,,70.0,60.0,30.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/9
,oneplus-9,verizon,,128gb,,,80.0,70.0,40.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/9
,oneplus-9,unlocked,,128gb,,,90.0,80.0,50.0,15.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/9
,oneplus-9,t-mobile,,256gb,,,85.0,75.0,45.0,15.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/9
,oneplus-9,verizon,,256gb,,,95.0,85.0,55.0,15.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/9
,oneplus-9,unlocked,,256gb,,,105.0,95.0,65.0,20.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/9
,oneplus-9-pro,t-mobile,,128gb,,,90.0,70.0,40.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro
,oneplus-9-pro,verizon,,128gb,,,110.0,90.0,60.0,20.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro
,oneplus-9-pro,unlocked,,128gb,,,110.0,90.0,60.0,20.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro
,oneplus-9-pro,t-mobile,,256gb,,,110.0,90.0,60.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro
,oneplus-9-pro,verizon,,256gb,,,120.0,100.0,70.0,35.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro
,oneplus-9-pro,unlocked,,256gb,,,130.0,110.0,80.0,35.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro
,oneplus-10-pro,t-mobile,,128gb,,,75.0,50.0,10.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro
,oneplus-10-pro,unlocked,,128gb,,,125.0,100.0,100.0,70.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro
,oneplus-10-pro,t-mobile,,256gb,,,105.0,80.0,40.0,12.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro
,oneplus-10-pro,unlocked,,256gb,,,210.0,205.0,155.0,22.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro
,oneplus-10-pro,t-mobile,,512gb,,,105.0,80.0,40.0,13.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro
,oneplus-10-pro,unlocked,,512gb,,,155.0,130.0,90.0,23.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro
,oneplus-11,t-mobile,,128gb,,,200.0,170.0,115.0,50.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/11
,oneplus-11,unlocked,,128gb,,,250.0,220.0,165.0,75.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/11
,oneplus-11,t-mobile,,256gb,,,220.0,190.0,135.0,55.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/11
,oneplus-11,unlocked,,256gb,,,270.0,240.0,185.0,80.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/11
,oneplus-11,t-mobile,,512gb,,,240.0,210.0,155.0,65.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/11
,oneplus-11,unlocked,,512gb,,,290.0,260.0,205.0,90.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/11
,oneplus-open,t-mobile,,512gb,,,485.0,415.0,335.0,100.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/open
,oneplus-open,unlocked,,512gb,,,550.0,480.0,400.0,150.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/open
