variant_id,condition,price,enabled
446,Minor Damage,17.0,True
446,Broken,5.0,True
447,Brand New,110.0,True
447,Flawless,70.0,True
447,Good,55.0,True
447,Fair,30.0,True
447,Minor Damage,12.0,True
447,Broken,5.0,True
448,Brand New,140.0,True
448,Flawless,100.0,True
448,Good,85.0,True
448,Fair,60.0,True
448,Minor Damage,17.0,True
448,Broken,5.0,True
449,Brand New,0.0,False
449,Flawless,0.0,False
449,Good,0.0,False
449,Fair,0.0,False
449,Minor Damage,0.0,False
449,Broken,0.0,False
450,Brand New,140.0,True
450,Flawless,100.0,True
450,Good,85.0,True
450,Fair,60.0,True
450,Minor Damage,17.0,True
450,Broken,5.0,True
451,Brand New,0.0,False
451,Flawless,145.0,True
451,Good,125.0,True
451,Fair,75.0,True
451,Minor Damage,45.0,True
451,Broken,10.0,True
452,Brand New,0.0,False
452,Flawless,105.0,True
452,Good,85.0,True
452,Fair,45.0,True
452,Minor Damage,35.0,True
452,Broken,0.0,True
453,Brand New,0.0,False
453,Flawless,110.0,True
453,Good,90.0,True
453,Fair,40.0,True
453,Minor Damage,30.0,True
453,Broken,10.0,True
454,Brand New,0.0,False
454,Flawless,0.0,True
454,Good,0.0,True
454,Fair,0.0,True
454,Minor Damage,0.0,True
454,Broken,0.0,True
455,Brand New,0.0,False
455,Flawless,185.0,True
455,Good,165.0,True
455,Fair,115.0,True
455,Minor Damage,60.0,True
455,Broken,10.0,True
456,Brand New,0.0,False
456,Flawless,180.0,True
456,Good,160.0,True
456,Fair,110.0,True
456,Minor Damage,50.0,True
456,Broken,10.0,True
457,Brand New,0.0,False
457,Flawless,140.0,True
457,Good,120.0,True
457,Fair,70.0,True
457,Minor Damage,50.0,True
457,Broken,10.0,True
458,Brand New,0.0,False
458,Flawless,145.0,True
458,Good,125.0,True
458,Fair,75.0,True
458,Minor Damage,35.0,True
458,Broken,10.0,True
459,Brand New,0.0,False
459,Flawless,0.0,True
459,Good,0.0,True
459,Fair,0.0,True
459,Minor Damage,0.0,True
459,Broken,0.0,True
460,Brand New,0.0,False
460,Flawless,220.0,True
460,Good,200.0,True
460,Fair,150.0,True
460,Minor Damage,65.0,True
460,Broken,10.0,True
461,Brand New,0.0,False
461,Flawless,255.0,True
461,Good,235.0,True
461,Fair,185.0,True
461,Minor Damage,52.0,True
461,Broken,10.0,True
462,Brand New,0.0,False
462,Flawless,215.0,True
462,Good,195.0,True
462,Fair,145.0,True
462,Minor Damage,52.0,True
462,Broken,10.0,True
463,Brand New,0.0,False
463,Flawless,220.0,True
463,Good,200.0,True
463,Fair,150.0,True
463,Minor Damage,37.0,True
463,Broken,10.0,True
464,Brand New,0.0,False
464,Flawless,0.0,True
464,Good,0.0,True
464,Fair,0.0,True
464,Minor Damage,0.0,True
464,Broken,0.0,True
465,Brand New,0.0,False
465,Flawless,295.0,True
465,Good,275.0,True
465,Fair,225.0,True
465,Minor Damage,67.0,True
465,Broken,10.0,True
466,Brand New,260.0,True
466,Flawless,210.0,True
466,Good,160.0,True
466,Fair,110.0,True
466,Minor Damage,45.0,True
466,Broken,20.0,True
467,Brand New,230.0,True
467,Flawless,180.0,True
467,Good,130.0,True
467,Fair,80.0,True
467,Minor Damage,45.0,True
467,Broken,20.0,True
468,Brand New,245.0,True
468,Flawless,185.0,True
468,Good,145.0,True
468,Fair,90.0,True
468,Minor Damage,45.0,True
468,Broken,20.0,True
469,Brand New,90.0,True
469,Flawless,60.0,True
469,Good,40.0,True
469,Fair,25.0,True
469,Minor Damage,15.0,True
469,Broken,5.0,True
470,Brand New,310.0,True
470,Flawless,260.0,True
470,Good,210.0,True
470,Fair,160.0,True
470,Minor Damage,95.0,True
470,Broken,20.0,True
471,Brand New,290.0,True
471,Flawless,240.0,True
471,Good,200.0,True
471,Fair,150.0,True
471,Minor Damage,60.0,True
471,Broken,10.0,True
472,Brand New,260.0,True
472,Flawless,210.0,True
472,Good,170.0,True
472,Fair,120.0,True
472,Minor Damage,60.0,True
472,Broken,10.0,True
473,Brand New,265.0,True
473,Flawless,215.0,True
473,Good,175.0,True
473,Fair,125.0,True
473,Minor Damage,60.0,True
473,Broken,10.0,True
474,Brand New,115.0,True
474,Flawless,65.0,True
474,Good,55.0,True
474,Fair,35.0,True
474,Minor Damage,20.0,True
474,Broken,10.0,True
475,Brand New,340.0,True
475,Flawless,290.0,True
475,Good,250.0,True
475,Fair,200.0,True
475,Minor Damage,110.0,True
475,Broken,10.0,True
476,Brand New,310.0,True
476,Flawless,260.0,True
476,Good,210.0,True
476,Fair,175.0,True
476,Minor Damage,65.0,True
476,Broken,10.0,True
477,Brand New,280.0,True
477,Flawless,230.0,True
477,Good,190.0,True
477,Fair,145.0,True
477,Minor Damage,65.0,True
477,Broken,10.0,True
478,Brand New,285.0,True
478,Flawless,235.0,True
478,Good,195.0,True
478,Fair,150.0,True
478,Minor Damage,65.0,True
478,Broken,10.0,True
479,Brand New,155.0,True
479,Flawless,105.0,True
479,Good,75.0,True
479,Fair,35.0,True
479,Minor Damage,25.0,True
479,Broken,10.0,True
480,Brand New,360.0,True
480,Flawless,310.0,True
480,Good,270.0,True
480,Fair,225.0,True
480,Minor Damage,115.0,True
480,Broken,10.0,True
481,Brand New,240.0,True
481,Flawless,190.0,True
481,Good,140.0,True
481,Fair,90.0,True
481,Minor Damage,75.0,True
481,Broken,20.0,True
482,Brand New,260.0,True
482,Flawless,210.0,True
482,Good,160.0,True
482,Fair,110.0,True
482,Minor Damage,65.0,True
482,Broken,20.0,True
483,Brand New,190.0,True
483,Flawless,140.0,True
483,Good,90.0,True
483,Fair,50.0,True
483,Minor Damage,40.0,True
483,Broken,20.0,True
484,Brand New,0.0,True
484,Flawless,0.0,True
484,Good,0.0,True
484,Fair,0.0,True
484,Minor Damage,0.0,True
484,Broken,0.0,True
485,Brand New,340.0,True
485,Flawless,290.0,True
485,Good,240.0,True
485,Fair,190.0,True
485,Minor Damage,125.0,True
485,Broken,20.0,True
486,Brand New,270.0,True
486,Flawless,220.0,True
486,Good,170.0,True
486,Fair,120.0,True
486,Minor Damage,85.0,True
486,Broken,20.0,True
487,Brand New,290.0,True
487,Flawless,240.0,True
487,Good,190.0,True
487,Fair,140.0,True
487,Minor Damage,75.0,True
487,Broken,20.0,True
488,Brand New,220.0,True
488,Flawless,170.0,True
488,Good,120.0,True
488,Fair,70.0,True
488,Minor Damage,60.0,True
488,Broken,20.0,True
489,Brand New,0.0,True
489,Flawless,0.0,True
489,Good,0.0,True
489,Fair,0.0,True
489,Minor Damage,0.0,True
489,Broken,0.0,True
490,Brand New,370.0,True
490,Flawless,320.0,True
490,Good,270.0,True
490,Fair,215.0,True
490,Minor Damage,135.0,True
490,Broken,20.0,True
491,Brand New,300.0,True
491,Flawless,250.0,True
491,Good,190.0,True
491,Fair,140.0,True
491,Minor Damage,90.0,True
491,Broken,20.0,True
492,Brand New,320.0,True
492,Flawless,270.0,True
492,Good,210.0,True
492,Fair,160.0,True
492,Minor Damage,80.0,True
492,Broken,20.0,True
493,Brand New,250.0,True
493,Flawless,200.0,True
493,Good,140.0,True
493,Fair,100.0,True
493,Minor Damage,65.0,True
493,Broken,20.0,True
494,Brand New,0.0,True
494,Flawless,0.0,True
494,Good,0.0,True
494,Fair,0.0,True
494,Minor Damage,0.0,True
494,Broken,0.0,True
495,Brand New,400.0,True
495,Flawless,350.0,True
495,Good,300.0,True
495,Fair,245.0,True
495,Minor Damage,140.0,True
495,Broken,20.0,True
496,Brand New,320.0,True
496,Flawless,270.0,True
496,Good,220.0,True
496,Fair,170.0,True
496,Minor Damage,95.0,True
496,Broken,20.0,True
497,Brand New,340.0,True
497,Flawless,290.0,True
497,Good,240.0,True
497,Fair,190.0,True
497,Minor Damage,85.0,True
497,Broken,20.0,True
498,Brand New,270.0,True
498,Flawless,220.0,True
498,Good,170.0,True
498,Fair,120.0,True
498,Minor Damage,70.0,True
498,Broken,20.0,True
499,Brand New,0.0,True
499,Flawless,0.0,True
499,Good,0.0,True
499,Fair,0.0,True
499,Minor Damage,0.0,True
499,Broken,0.0,True
500,Brand New,420.0,True
500,Flawless,370.0,True
500,Good,320.0,True
500,Fair,270.0,True
500,Minor Damage,145.0,True
500,Broken,20.0,True
501,Brand New,280.0,True
501,Flawless,230.0,True
501,Good,195.0,True
501,Fair,140.0,True
501,Minor Damage,100.0,True
501,Broken,20.0,True
502,Brand New,295.0,True
502,Flawless,245.0,True
502,Good,210.0,True
502,Fair,155.0,True
502,Minor Damage,75.0,True
502,Broken,20.0,True
503,Brand New,230.0,True
503,Flawless,180.0,True
503,Good,160.0,True
503,Fair,90.0,True
503,Minor Damage,90.0,True
503,Broken,20.0,True
504,Brand New,0.0,True
504,Flawless,0.0,True
504,Good,0.0,True
504,Fair,0.0,True
504,Minor Damage,0.0,True
504,Broken,0.0,True
505,Brand New,390.0,True
505,Flawless,340.0,True
505,Good,295.0,True
505,Fair,240.0,True
505,Minor Damage,150.0,True
505,Broken,20.0,True
506,Brand New,320.0,True
506,Flawless,270.0,True
506,Good,230.0,True
506,Fair,170.0,True
506,Minor Damage,120.0,True
506,Broken,20.0,True
507,Brand New,315.0,True
507,Flawless,285.0,True
507,Good,245.0,True
507,Fair,185.0,True
507,Minor Damage,95.0,True
507,Broken,20.0,True
508,Brand New,280.0,True
508,Flawless,230.0,True
508,Good,200.0,True
508,Fair,130.0,True
508,Minor Damage,120.0,True
508,Broken,20.0,True
509,Brand New,0.0,True
509,Flawless,0.0,True
509,Good,0.0,True
509,Fair,0.0,True
509,Minor Damage,0.0,True
509,Broken,0.0,True
510,Brand New,420.0,True
510,Flawless,370.0,True
510,Good,330.0,True
510,Fair,270.0,True
510,Minor Damage,170.0,True
510,Broken,20.0,True
511,Brand New,340.0,True
511,Flawless,290.0,True
511,Good,250.0,True
511,Fair,190.0,True
511,Minor Damage,140.0,True
511,Broken,20.0,True
512,Brand New,355.0,True
512,Flawless,305.0,True
512,Good,265.0,True
512,Fair,205.0,True
512,Minor Damage,115.0,True
512,Broken,20.0,True
513,Brand New,290.0,True
513,Flawless,240.0,True
513,Good,205.0,True
513,Fair,140.0,True
513,Minor Damage,130.0,True
513,Broken,20.0,True
514,Brand New,0.0,True
514,Flawless,0.0,True
514,Good,0.0,True
514,Fair,0.0,True
514,Minor Damage,0.0,True
514,Broken,0.0,True
515,Brand New,440.0,True
515,Flawless,390.0,True
515,Good,350.0,True
515,Fair,290.0,True
515,Minor Damage,190.0,True
515,Broken,20.0,True
516,Brand New,360.0,True
516,Flawless,310.0,True
516,Good,275.0,True
516,Fair,210.0,True
516,Minor Damage,160.0,True
516,Broken,20.0,True
517,Brand New,375.0,True
517,Flawless,325.0,True
517,Good,295.0,True
517,Fair,225.0,True
517,Minor Damage,135.0,True
517,Broken,20.0,True
518,Brand New,310.0,True
518,Flawless,260.0,True
518,Good,230.0,True
518,Fair,160.0,True
518,Minor Damage,150.0,True
518,Broken,20.0,True
519,Brand New,0.0,True
519,Flawless,0.0,True
519,Good,0.0,True
519,Fair,0.0,True
519,Minor Damage,0.0,True
519,Broken,0.0,True
520,Brand New,460.0,True
520,Flawless,410.0,True
520,Good,375.0,True
520,Fair,310.0,True
520,Minor Damage,210.0,True
520,Broken,20.0,True
521,Brand New,230.0,True
521,Flawless,180.0,True
521,Good,150.0,True
521,Fair,100.0,True
521,Minor Damage,50.0,True
521,Broken,15.0,True
522,Brand New,205.0,True
522,Flawless,155.0,True
522,Good,125.0,True
522,Fair,75.0,True
522,Minor Damage,50.0,True
522,Broken,15.0,True
523,Brand New,230.0,True
523,Flawless,180.0,True
523,Good,150.0,True
523,Fair,100.0,True
523,Minor Damage,50.0,True
523,Broken,15.0,True
524,Brand New,120.0,True
524,Flawless,90.0,True
524,Good,60.0,True
524,Fair,45.0,True
524,Minor Damage,30.0,True
524,Broken,15.0,True
525,Brand New,330.0,True
525,Flawless,280.0,True
525,Good,250.0,True
525,Fair,200.0,True
525,Minor Damage,100.0,True
525,Broken,15.0,True
526,Brand New,280.0,True
526,Flawless,230.0,True
526,Good,200.0,True
526,Fair,150.0,True
526,Minor Damage,60.0,True
526,Broken,15.0,True
527,Brand New,255.0,True
527,Flawless,205.0,True
527,Good,175.0,True
527,Fair,125.0,True
527,Minor Damage,60.0,True
527,Broken,15.0,True
528,Brand New,280.0,True
528,Flawless,230.0,True
528,Good,200.0,True
528,Fair,150.0,True
528,Minor Damage,65.0,True
528,Broken,15.0,True
529,Brand New,150.0,True
529,Flawless,100.0,True
529,Good,70.0,True
529,Fair,35.0,True
529,Minor Damage,25.0,True
529,Broken,15.0,True
530,Brand New,380.0,True
530,Flawless,330.0,True
530,Good,300.0,True
530,Fair,250.0,True
530,Minor Damage,110.0,True
530,Broken,15.0,True
531,Brand New,310.0,True
531,Flawless,280.0,True
531,Good,260.0,True
531,Fair,200.0,True
531,Minor Damage,75.0,True
531,Broken,15.0,True
532,Brand New,305.0,True
532,Flawless,255.0,True
532,Good,225.0,True
532,Fair,185.0,True
532,Minor Damage,75.0,True
532,Broken,15.0,True
533,Brand New,330.0,True
533,Flawless,280.0,True
533,Good,250.0,True
533,Fair,200.0,True
533,Minor Damage,75.0,True
533,Broken,15.0,True
534,Brand New,210.0,True
534,Flawless,180.0,True
534,Good,160.0,True
534,Fair,110.0,True
534,Minor Damage,35.0,True
534,Broken,15.0,True
535,Brand New,430.0,True
535,Flawless,380.0,True
535,Good,350.0,True
535,Fair,300.0,True
535,Minor Damage,115.0,True
535,Broken,15.0,True
536,Brand New,240.0,True
536,Flawless,190.0,True
536,Good,140.0,True
536,Fair,95.0,True
536,Minor Damage,90.0,True
536,Broken,30.0,True
537,Brand New,240.0,True
537,Flawless,190.0,True
537,Good,140.0,True
537,Fair,90.0,True
537,Minor Damage,70.0,True
537,Broken,30.0,True
538,Brand New,290.0,True
538,Flawless,240.0,True
538,Good,190.0,True
538,Fair,140.0,True
538,Minor Damage,95.0,True
538,Broken,30.0,True
539,Brand New,125.0,True
539,Flawless,75.0,True
539,Good,55.0,True
539,Fair,45.0,True
539,Minor Damage,45.0,True
539,Broken,30.0,True
540,Brand New,390.0,True
540,Flawless,340.0,True
540,Good,290.0,True
540,Fair,240.0,True
540,Minor Damage,145.0,True
540,Broken,30.0,True
541,Brand New,265.0,True
541,Flawless,215.0,True
541,Good,165.0,True
541,Fair,115.0,True
541,Minor Damage,105.0,True
541,Broken,30.0,True
542,Brand New,265.0,True
542,Flawless,215.0,True
542,Good,165.0,True
542,Fair,115.0,True
542,Minor Damage,80.0,True
542,Broken,30.0,True
543,Brand New,315.0,True
543,Flawless,265.0,True
543,Good,215.0,True
543,Fair,165.0,True
543,Minor Damage,105.0,True
543,Broken,30.0,True
544,Brand New,175.0,True
544,Flawless,125.0,True
544,Good,115.0,True
544,Fair,65.0,True
544,Minor Damage,55.0,True
544,Broken,30.0,True
545,Brand New,415.0,True
545,Flawless,365.0,True
545,Good,315.0,True
545,Fair,265.0,True
545,Minor Damage,155.0,True
545,Broken,30.0,True
546,Brand New,320.0,True
546,Flawless,270.0,True
546,Good,220.0,True
546,Fair,170.0,True
546,Minor Damage,115.0,True
546,Broken,30.0,True
547,Brand New,320.0,True
547,Flawless,270.0,True
547,Good,220.0,True
547,Fair,170.0,True
547,Minor Damage,90.0,True
547,Broken,30.0,True
548,Brand New,370.0,True
548,Flawless,320.0,True
548,Good,270.0,True
548,Fair,220.0,True
548,Minor Damage,115.0,True
548,Broken,30.0,True
549,Brand New,235.0,True
549,Flawless,185.0,True
549,Good,165.0,True
549,Fair,105.0,True
549,Minor Damage,65.0,True
549,Broken,30.0,True
550,Brand New,470.0,True
550,Flawless,420.0,True
550,Good,370.0,True
550,Fair,320.0,True
550,Minor Damage,165.0,True
550,Broken,30.0,True
551,Brand New,230.0,True
551,Flawless,180.0,True
551,Good,145.0,True
551,Fair,95.0,True
551,Minor Damage,105.0,True
551,Broken,40.0,True
552,Brand New,270.0,True
552,Flawless,220.0,True
552,Good,185.0,True
552,Fair,135.0,True
552,Minor Damage,115.0,True
552,Broken,40.0,True
553,Brand New,230.0,True
553,Flawless,180.0,True
553,Good,145.0,True
553,Fair,95.0,True
553,Minor Damage,70.0,True
553,Broken,40.0,True
554,Brand New,155.0,True
554,Flawless,105.0,True
554,Good,60.0,True
554,Fair,50.0,True
554,Minor Damage,30.0,True
554,Broken,40.0,True
555,Brand New,380.0,True
555,Flawless,330.0,True
555,Good,295.0,True
555,Fair,240.0,True
555,Minor Damage,190.0,True
555,Broken,40.0,True
556,Brand New,270.0,True
556,Flawless,220.0,True
556,Good,185.0,True
556,Fair,130.0,True
556,Minor Damage,140.0,True
556,Broken,40.0,True
557,Brand New,310.0,True
557,Flawless,260.0,True
557,Good,230.0,True
557,Fair,170.0,True
557,Minor Damage,135.0,True
557,Broken,40.0,True
558,Brand New,270.0,True
558,Flawless,220.0,True
558,Good,185.0,True
558,Fair,130.0,True
558,Minor Damage,110.0,True
558,Broken,40.0,True
559,Brand New,170.0,True
559,Flawless,120.0,True
559,Good,85.0,True
559,Fair,60.0,True
559,Minor Damage,50.0,True
559,Broken,40.0,True
560,Brand New,410.0,True
560,Flawless,360.0,True
560,Good,335.0,True
560,Fair,280.0,True
560,Minor Damage,210.0,True
560,Broken,40.0,True
561,Brand New,290.0,True
561,Flawless,240.0,True
561,Good,205.0,True
561,Fair,155.0,True
561,Minor Damage,150.0,True
561,Broken,40.0,True
562,Brand New,330.0,True
562,Flawless,280.0,True
562,Good,245.0,True
562,Fair,195.0,True
562,Minor Damage,145.0,True
562,Broken,40.0,True
563,Brand New,290.0,True
563,Flawless,240.0,True
563,Good,205.0,True
563,Fair,155.0,True
563,Minor Damage,120.0,True
563,Broken,40.0,True
564,Brand New,190.0,True
564,Flawless,140.0,True
564,Good,105.0,True
564,Fair,75.0,True
564,Minor Damage,70.0,True
564,Broken,40.0,True
565,Brand New,440.0,True
565,Flawless,390.0,True
565,Good,355.0,True
565,Fair,305.0,True
565,Minor Damage,220.0,True
565,Broken,40.0,True
566,Brand New,350.0,True
566,Flawless,300.0,True
566,Good,260.0,True
566,Fair,215.0,True
566,Minor Damage,190.0,True
566,Broken,40.0,True
567,Brand New,425.0,True
567,Flawless,375.0,True
567,Good,305.0,True
567,Fair,260.0,True
567,Minor Damage,165.0,True
567,Broken,40.0,True
568,Brand New,350.0,True
568,Flawless,300.0,True
568,Good,260.0,True
568,Fair,215.0,True
568,Minor Damage,140.0,True
568,Broken,40.0,True
569,Brand New,275.0,True
569,Flawless,225.0,True
569,Good,185.0,True
569,Fair,100.0,True
569,Minor Damage,80.0,True
569,Broken,40.0,True
570,Brand New,500.0,True
570,Flawless,450.0,True
570,Good,410.0,True
570,Fair,365.0,True
570,Minor Damage,240.0,True
570,Broken,40.0,True
571,Brand New,360.0,True
571,Flawless,310.0,True
571,Good,280.0,True
571,Fair,210.0,True
571,Minor Damage,150.0,True
571,Broken,40.0,True
572,Brand New,375.0,True
572,Flawless,325.0,True
572,Good,295.0,True
572,Fair,225.0,True
572,Minor Damage,125.0,True
572,Broken,40.0,True
573,Brand New,280.0,True
573,Flawless,230.0,True
573,Good,200.0,True
573,Fair,110.0,True
573,Minor Damage,90.0,True
573,Broken,40.0,True
574,Brand New,165.0,True
574,Flawless,115.0,True
574,Good,70.0,True
574,Fair,50.0,True
574,Minor Damage,40.0,True
574,Broken,40.0,True
575,Brand New,480.0,True
575,Flawless,430.0,True
575,Good,390.0,True
575,Fair,330.0,True
575,Minor Damage,200.0,True
575,Broken,40.0,True
576,Brand New,390.0,True
576,Flawless,340.0,True
576,Good,300.0,True
576,Fair,240.0,True
576,Minor Damage,170.0,True
576,Broken,40.0,True
577,Brand New,405.0,True
577,Flawless,355.0,True
577,Good,325.0,True
577,Fair,255.0,True
577,Minor Damage,145.0,True
577,Broken,40.0,True
578,Brand New,310.0,True
578,Flawless,260.0,True
578,Good,230.0,True
578,Fair,160.0,True
578,Minor Damage,140.0,True
578,Broken,40.0,True
579,Brand New,210.0,True
579,Flawless,160.0,True
579,Good,135.0,True
579,Fair,90.0,True
579,Minor Damage,60.0,True
579,Broken,40.0,True
580,Brand New,510.0,True
580,Flawless,460.0,True
580,Good,430.0,True
580,Fair,360.0,True
580,Minor Damage,220.0,True
580,Broken,40.0,True
581,Brand New,430.0,True
581,Flawless,380.0,True
581,Good,350.0,True
581,Fair,280.0,True
581,Minor Damage,200.0,True
581,Broken,40.0,True
582,Brand New,445.0,True
582,Flawless,395.0,True
582,Good,355.0,True
582,Fair,295.0,True
582,Minor Damage,175.0,True
582,Broken,40.0,True
583,Brand New,350.0,True
583,Flawless,300.0,True
583,Good,270.0,True
583,Fair,200.0,True
583,Minor Damage,170.0,True
583,Broken,40.0,True
584,Brand New,255.0,True
584,Flawless,205.0,True
584,Good,165.0,True
584,Fair,110.0,True
584,Minor Damage,80.0,True
584,Broken,40.0,True
585,Brand New,550.0,True
585,Flawless,500.0,True
585,Good,470.0,True
585,Fair,400.0,True
585,Minor Damage,250.0,True
585,Broken,40.0,True
586,Brand New,350.0,True
586,Flawless,300.0,True
586,Good,265.0,True
586,Fair,205.0,True
586,Minor Damage,130.0,True
586,Broken,30.0,True
587,Brand New,325.0,True
587,Flawless,275.0,True
587,Good,240.0,True
587,Fair,180.0,True
587,Minor Damage,105.0,True
587,Broken,30.0,True
588,Brand New,350.0,True
588,Flawless,300.0,True
588,Good,265.0,True
588,Fair,205.0,True
588,Minor Damage,130.0,True
588,Broken,30.0,True
589,Brand New,245.0,True
589,Flawless,195.0,True
589,Good,155.0,True
589,Fair,100.0,True
589,Minor Damage,65.0,True
589,Broken,30.0,True
590,Brand New,450.0,True
590,Flawless,400.0,True
590,Good,365.0,True
590,Fair,305.0,True
590,Minor Damage,185.0,True
590,Broken,30.0,True
591,Brand New,380.0,True
591,Flawless,330.0,True
591,Good,290.0,True
591,Fair,245.0,True
591,Minor Damage,175.0,True
591,Broken,30.0,True
592,Brand New,355.0,True
592,Flawless,305.0,True
592,Good,265.0,True
592,Fair,220.0,True
592,Minor Damage,150.0,True
592,Broken,30.0,True
593,Brand New,380.0,True
593,Flawless,330.0,True
593,Good,290.0,True
593,Fair,245.0,True
593,Minor Damage,175.0,True
593,Broken,30.0,True
594,Brand New,295.0,True
594,Flawless,245.0,True
594,Good,200.0,True
594,Fair,110.0,True
594,Minor Damage,80.0,True
594,Broken,30.0,True
595,Brand New,490.0,True
595,Flawless,440.0,True
595,Good,390.0,True
595,Fair,345.0,True
595,Minor Damage,220.0,True
595,Broken,30.0,True
596,Brand New,410.0,True
596,Flawless,360.0,True
596,Good,325.0,True
596,Fair,265.0,True
596,Minor Damage,210.0,True
596,Broken,30.0,True
597,Brand New,385.0,True
597,Flawless,335.0,True
597,Good,300.0,True
597,Fair,240.0,True
597,Minor Damage,185.0,True
597,Broken,30.0,True
598,Brand New,410.0,True
598,Flawless,360.0,True
598,Good,325.0,True
598,Fair,265.0,True
598,Minor Damage,210.0,True
598,Broken,30.0,True
599,Brand New,335.0,True
599,Flawless,285.0,True
599,Good,230.0,True
599,Fair,160.0,True
599,Minor Damage,135.0,True
599,Broken,30.0,True
600,Brand New,510.0,True
600,Flawless,460.0,True
600,Good,425.0,True
600,Fair,365.0,True
600,Minor Damage,260.0,True
600,Broken,30.0,True
601,Brand New,360.0,True
601,Flawless,310.0,True
601,Good,280.0,True
601,Fair,210.0,True
601,Minor Damage,165.0,True
601,Broken,40.0,True
602,Brand New,410.0,True
602,Flawless,360.0,True
602,Good,330.0,True
602,Fair,260.0,True
602,Minor Damage,190.0,True
602,Broken,30.0,True
603,Brand New,235.0,True
603,Flawless,185.0,True
603,Good,155.0,True
603,Fair,90.0,True
603,Minor Damage,45.0,True
603,Broken,30.0,True
604,Brand New,510.0,True
604,Flawless,460.0,True
604,Good,430.0,True
604,Fair,360.0,True
604,Minor Damage,240.0,True
604,Broken,30.0,True
605,Brand New,400.0,True
605,Flawless,350.0,True
605,Good,320.0,True
605,Fair,250.0,True
605,Minor Damage,230.0,True
605,Broken,30.0,True
606,Brand New,400.0,True
606,Flawless,350.0,True
606,Good,320.0,True
606,Fair,250.0,True
606,Minor Damage,205.0,True
606,Broken,30.0,True
607,Brand New,450.0,True
607,Flawless,400.0,True
607,Good,370.0,True
607,Fair,300.0,True
607,Minor Damage,230.0,True
607,Broken,30.0,True
608,Brand New,275.0,True
608,Flawless,225.0,True
608,Good,195.0,True
608,Fair,125.0,True
608,Minor Damage,80.0,True
608,Broken,30.0,True
609,Brand New,550.0,True
609,Flawless,500.0,True
609,Good,470.0,True
609,Fair,400.0,True
609,Minor Damage,280.0,True
609,Broken,30.0,True
610,Brand New,435.0,True
610,Flawless,385.0,True
610,Good,355.0,True
610,Fair,285.0,True
610,Minor Damage,270.0,True
610,Broken,30.0,True
611,Brand New,435.0,True
611,Flawless,385.0,True
611,Good,355.0,True
611,Fair,285.0,True
611,Minor Damage,245.0,True
611,Broken,30.0,True
612,Brand New,485.0,True
612,Flawless,435.0,True
612,Good,405.0,True
612,Fair,335.0,True
612,Minor Damage,270.0,True
612,Broken,30.0,True
613,Brand New,310.0,True
613,Flawless,260.0,True
613,Good,230.0,True
613,Fair,160.0,True
613,Minor Damage,120.0,True
613,Broken,30.0,True
614,Brand New,585.0,True
614,Flawless,535.0,True
614,Good,505.0,True
614,Fair,435.0,True
614,Minor Damage,320.0,True
614,Broken,30.0,True
615,Brand New,340.0,True
615,Flawless,290.0,True
615,Good,260.0,True
615,Fair,190.0,True
615,Minor Damage,170.0,True
615,Broken,40.0,True
616,Brand New,435.0,True
616,Flawless,385.0,True
616,Good,345.0,True
616,Fair,290.0,True
616,Minor Damage,180.0,True
616,Broken,40.0,True
617,Brand New,260.0,True
617,Flawless,210.0,True
617,Good,170.0,True
617,Fair,115.0,True
617,Minor Damage,105.0,True
617,Broken,40.0,True
618,Brand New,265.0,True
618,Flawless,215.0,True
618,Good,160.0,True
618,Fair,125.0,True
618,Minor Damage,100.0,True
618,Broken,40.0,True
619,Brand New,510.0,True
619,Flawless,460.0,True
619,Good,420.0,True
619,Fair,365.0,True
619,Minor Damage,275.0,True
619,Broken,40.0,True
620,Brand New,460.0,True
620,Flawless,410.0,True
620,Good,385.0,True
620,Fair,330.0,True
620,Minor Damage,235.0,True
620,Broken,40.0,True
621,Brand New,495.0,True
621,Flawless,445.0,True
621,Good,415.0,True
621,Fair,340.0,True
621,Minor Damage,210.0,True
621,Broken,40.0,True
622,Brand New,310.0,True
622,Flawless,260.0,True
622,Good,230.0,True
622,Fair,175.0,True
622,Minor Damage,165.0,True
622,Broken,40.0,True
623,Brand New,315.0,True
623,Flawless,265.0,True
623,Good,220.0,True
623,Fair,135.0,True
623,Minor Damage,85.0,True
623,Broken,40.0,True
624,Brand New,560.0,True
624,Flawless,510.0,True
624,Good,480.0,True
624,Fair,415.0,True
624,Minor Damage,285.0,True
624,Broken,40.0,True
625,Brand New,500.0,True
625,Flawless,450.0,True
625,Good,425.0,True
625,Fair,370.0,True
625,Minor Damage,275.0,True
625,Broken,40.0,True
626,Brand New,525.0,True
626,Flawless,475.0,True
626,Good,445.0,True
626,Fair,395.0,True
626,Minor Damage,250.0,True
626,Broken,40.0,True
627,Brand New,350.0,True
627,Flawless,300.0,True
627,Good,270.0,True
627,Fair,220.0,True
627,Minor Damage,205.0,True
627,Broken,40.0,True
628,Brand New,300.0,True
628,Flawless,250.0,True
628,Good,165.0,True
628,Fair,155.0,True
628,Minor Damage,125.0,True
628,Broken,40.0,True
629,Brand New,600.0,True
629,Flawless,550.0,True
629,Good,520.0,True
629,Fair,470.0,True
629,Minor Damage,325.0,True
629,Broken,40.0,True
630,Brand New,560.0,True
630,Flawless,510.0,True
630,Good,485.0,True
630,Fair,430.0,True
