Enabled,Device,Brand,Carrier,Storage Capacity,Category,Condition,Price,Sort Order
false,Series 3 GPS + Cellular,Apple,Aluminium,42mm,Smartwatch,Brand New,0.0,163
false,Series 3 GPS + Cellular,Apple,Aluminium,42mm,Smartwatch,Flawless,0.0,164
false,Series 3 GPS + Cellular,Apple,Aluminium,42mm,Smartwatch,Good,0.0,165
false,Series 3 GPS + Cellular,Apple,Aluminium,42mm,Smartwatch,Fair,0.0,166
false,Series 3 GPS + Cellular,Apple,Aluminium,42mm,Smartwatch,Minor Damage,0.0,167
false,Series 3 GPS + Cellular,Apple,Aluminium,42mm,Smartwatch,Broken,0.0,168
false,Series 3 GPS + Cellular,Apple,Stainless Steel,42mm,Smartwatch,Brand New,0.0,169
false,Series 3 GPS + Cellular,Apple,Stainless Steel,42mm,Smartwatch,Flawless,0.0,170
false,Series 3 GPS + Cellular,Apple,Stainless Steel,42mm,Smartwatch,Good,0.0,171
false,Series 3 GPS + Cellular,Apple,Stainless Steel,42mm,Smartwatch,Fair,0.0,172
false,Series 3 GPS + Cellular,Apple,Stainless Steel,42mm,Smartwatch,Minor Damage,0.0,173
false,Series 3 GPS + Cellular,Apple,Stainless Steel,42mm,Smartwatch,Broken,0.0,174
false,Series 4 GPS,Apple,Aluminium,40mm,Smartwatch,Brand New,0.0,175
false,Series 4 GPS,Apple,Aluminium,40mm,Smartwatch,Flawless,0.0,176
false,Series 4 GPS,Apple,Aluminium,40mm,Smartwatch,Good,0.0,177
false,Series 4 GPS,Apple,Aluminium,40mm,Smartwatch,Fair,0.0,178
false,Series 4 GPS,Apple,Aluminium,40mm,Smartwatch,Minor Damage,0.0,179
false,Series 4 GPS,Apple,Aluminium,40mm,Smartwatch,Broken,0.0,180
false,Series 4 GPS,Apple,Stainless Steel,40mm,Smartwatch,Brand New,0.0,181
false,Series 4 GPS,Apple,Stainless Steel,40mm,Smartwatch,Flawless,0.0,182
false,Series 4 GPS,Apple,Stainless Steel,40mm,Smartwatch,Good,0.0,183
false,Series 4 GPS,Apple,Stainless Steel,40mm,Smartwatch,Fair,0.0,184
false,Series 4 GPS,Apple,Stainless Steel,40mm,Smartwatch,Minor Damage,0.0,185
false,Series 4 GPS,Apple,Stainless Steel,40mm,Smartwatch,Broken,0.0,186
false,Series 4 GPS,Apple,Aluminium,44mm,Smartwatch,Brand New,0.0,187
false,Series 4 GPS,Apple,Aluminium,44mm,Smartwatch,Flawless,0.0,188
false,Series 4 GPS,Apple,Aluminium,44mm,Smartwatch,Good,0.0,189
false,Series 4 GPS,Apple,Aluminium,44mm,Smartwatch,Fair,0.0,190
false,Series 4 GPS,Apple,Aluminium,44mm,Smartwatch,Minor Damage,0.0,191
false,Series 4 GPS,Apple,Aluminium,44mm,Smartwatch,Broken,0.0,192
false,Series 4 GPS,Apple,Stainless Steel,44mm,Smartwatch,Brand New,0.0,193
false,Series 4 GPS,Apple,Stainless Steel,44mm,Smartwatch,Flawless,0.0,194
false,Series 4 GPS,Apple,Stainless Steel,44mm,Smartwatch,Good,0.0,195
false,Series 4 GPS,Apple,Stainless Steel,44mm,Smartwatch,Fair,0.0,196
false,Series 4 GPS,Apple,Stainless Steel,44mm,Smartwatch,Minor Damage,0.0,197
false,Series 4 GPS,Apple,Stainless Steel,44mm,Smartwatch,Broken,0.0,198
false,Series 4 GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Brand New,0.0,199
false,Series 4 GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Flawless,0.0,200
false,Series 4 GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Good,0.0,201
false,Series 4 GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Fair,0.0,202
false,Series 4 GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Minor Damage,0.0,203
false,Series 4 GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Broken,0.0,204
false,Series 4 GPS + Cellular,Apple,Stainless Steel,40mm,Smartwatch,Brand New,0.0,205
false,Series 4 GPS + Cellular,Apple,Stainless Steel,40mm,Smartwatch,Flawless,0.0,206
false,Series 4 GPS + Cellular,Apple,Stainless Steel,40mm,Smartwatch,Good,0.0,207
false,Series 4 GPS + Cellular,Apple,Stainless Steel,40mm,Smartwatch,Fair,0.0,208
false,Series 4 GPS + Cellular,Apple,Stainless Steel,40mm,Smartwatch,Minor Damage,0.0,209
false,Series 4 GPS + Cellular,Apple,Stainless Steel,40mm,Smartwatch,Broken,0.0,210
false,Series 4 GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Brand New,0.0,211
false,Series 4 GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Flawless,0.0,212
false,Series 4 GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Good,0.0,213
false,Series 4 GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Fair,0.0,214
false,Series 4 GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Minor Damage,0.0,215
false,Series 4 GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Broken,0.0,216
false,Series 4 GPS + Cellular,Apple,Stainless Steel,44mm,Smartwatch,Brand New,0.0,217
false,Series 4 GPS + Cellular,Apple,Stainless Steel,44mm,Smartwatch,Flawless,0.0,218
false,Series 4 GPS + Cellular,Apple,Stainless Steel,44mm,Smartwatch,Good,0.0,219
false,Series 4 GPS + Cellular,Apple,Stainless Steel,44mm,Smartwatch,Fair,0.0,220
false,Series 4 GPS + Cellular,Apple,Stainless Steel,44mm,Smartwatch,Minor Damage,0.0,221
false,Series 4 GPS + Cellular,Apple,Stainless Steel,44mm,Smartwatch,Broken,0.0,222
false,Series 5 GPS,Apple,Aluminium,40mm,Smartwatch,Brand New,0.0,223
true,Series 5 GPS,Apple,Aluminium,40mm,Smartwatch,Flawless,0.0,224
true,Series 5 GPS,Apple,Aluminium,40mm,Smartwatch,Good,0.0,225
true,Series 5 GPS,Apple,Aluminium,40mm,Smartwatch,Fair,0.0,226
true,Series 5 GPS,Apple,Aluminium,40mm,Smartwatch,Minor Damage,0.0,227
true,Series 5 GPS,Apple,Aluminium,40mm,Smartwatch,Broken,0.0,228
false,Series 5 GPS,Apple,Stainless Steel,40mm,Smartwatch,Brand New,0.0,229
true,Series 5 GPS,Apple,Stainless Steel,40mm,Smartwatch,Flawless,0.0,230
true,Series 5 GPS,Apple,Stainless Steel,40mm,Smartwatch,Good,0.0,231
true,Series 5 GPS,Apple,Stainless Steel,40mm,Smartwatch,Fair,0.0,232
true,Series 5 GPS,Apple,Stainless Steel,40mm,Smartwatch,Minor Damage,0.0,233
true,Series 5 GPS,Apple,Stainless Steel,40mm,Smartwatch,Broken,0.0,234
false,Series 5 GPS,Apple,Titanium,40mm,Smartwatch,Brand New,0.0,235
false,Series 5 GPS,Apple,Titanium,40mm,Smartwatch,Flawless,0.0,236
false,Series 5 GPS,Apple,Titanium,40mm,Smartwatch,Good,0.0,237
false,Series 5 GPS,Apple,Titanium,40mm,Smartwatch,Fair,0.0,238
false,Series 5 GPS,Apple,Titanium,40mm,Smartwatch,Minor Damage,0.0,239
false,Series 5 GPS,Apple,Titanium,40mm,Smartwatch,Broken,0.0,240
false,Series 5 GPS,Apple,Aluminium,44mm,Smartwatch,Brand New,0.0,241
true,Series 5 GPS,Apple,Aluminium,44mm,Smartwatch,Flawless,0.0,242
true,Series 5 GPS,Apple,Aluminium,44mm,Smartwatch,Good,0.0,243
true,Series 5 GPS,Apple,Aluminium,44mm,Smartwatch,Fair,0.0,244
true,Series 5 GPS,Apple,Aluminium,44mm,Smartwatch,Minor Damage,0.0,245
true,Series 5 GPS,Apple,Aluminium,44mm,Smartwatch,Broken,0.0,246
false,Series 5 GPS,Apple,Stainless Steel,44mm,Smartwatch,Brand New,0.0,247
true,Series 5 GPS,Apple,Stainless Steel,44mm,Smartwatch,Flawless,0.0,248
true,Series 5 GPS,Apple,Stainless Steel,44mm,Smartwatch,Good,0.0,249
true,Series 5 GPS,Apple,Stainless Steel,44mm,Smartwatch,Fair,0.0,250
true,Series 5 GPS,Apple,Stainless Steel,44mm,Smartwatch,Minor Damage,0.0,251
true,Series 5 GPS,Apple,Stainless Steel,44mm,Smartwatch,Broken,0.0,252
false,Series 5 GPS,Apple,Titanium,44mm,Smartwatch,Brand New,0.0,253
false,Series 5 GPS,Apple,Titanium,44mm,Smartwatch,Flawless,0.0,254
false,Series 5 GPS,Apple,Titanium,44mm,Smartwatch,Good,0.0,255
false,Series 5 GPS,Apple,Titanium,44mm,Smartwatch,Fair,0.0,256
false,Series 5 GPS,Apple,Titanium,44mm,Smartwatch,Minor Damage,0.0,257
false,Series 5 GPS,Apple,Titanium,44mm,Smartwatch,Broken,0.0,258
false,Series 5 GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Brand New,0.0,259
true,Series 5 GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Flawless,0.0,260
true,Series 5 GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Good,0.0,261
true,Series 5 GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Fair,0.0,262
true,Series 5 GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Minor Damage,0.0,263
true,Series 5 GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Broken,0.0,264
false,Series 5 GPS + Cellular,Apple,Stainless Steel,40mm,Smartwatch,Brand New,0.0,265
true,Series 5 GPS + Cellular,Apple,Stainless Steel,40mm,Smartwatch,Flawless,0.0,266
true,Series 5 GPS + Cellular,Apple,Stainless Steel,40mm,Smartwatch,Good,0.0,267
true,Series 5 GPS + Cellular,Apple,Stainless Steel,40mm,Smartwatch,Fair,0.0,268
true,Series 5 GPS + Cellular,Apple,Stainless Steel,40mm,Smartwatch,Minor Damage,0.0,269
true,Series 5 GPS + Cellular,Apple,Stainless Steel,40mm,Smartwatch,Broken,0.0,270
false,Series 5 GPS + Cellular,Apple,Titanium,40mm,Smartwatch,Brand New,0.0,271
false,Series 5 GPS + Cellular,Apple,Titanium,40mm,Smartwatch,Flawless,0.0,272
false,Series 5 GPS + Cellular,Apple,Titanium,40mm,Smartwatch,Good,0.0,273
false,Series 5 GPS + Cellular,Apple,Titanium,40mm,Smartwatch,Fair,0.0,274
false,Series 5 GPS + Cellular,Apple,Titanium,40mm,Smartwatch,Minor Damage,0.0,275
false,Series 5 GPS + Cellular,Apple,Titanium,40mm,Smartwatch,Broken,0.0,276
false,Series 5 GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Brand New,0.0,277
true,Series 5 GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Flawless,0.0,278
true,Series 5 GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Good,0.0,279
true,Series 5 GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Fair,0.0,280
true,Series 5 GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Minor Damage,0.0,281
true,Series 5 GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Broken,0.0,282
false,Series 5 GPS + Cellular,Apple,Stainless Steel,44mm,Smartwatch,Brand New,0.0,283
true,Series 5 GPS + Cellular,Apple,Stainless Steel,44mm,Smartwatch,Flawless,0.0,284
true,Series 5 GPS + Cellular,Apple,Stainless Steel,44mm,Smartwatch,Good,0.0,285
true,Series 5 GPS + Cellular,Apple,Stainless Steel,44mm,Smartwatch,Fair,0.0,286
true,Series 5 GPS + Cellular,Apple,Stainless Steel,44mm,Smartwatch,Minor Damage,0.0,287
true,Series 5 GPS + Cellular,Apple,Stainless Steel,44mm,Smartwatch,Broken,0.0,288
false,Series 5 GPS + Cellular,Apple,Titanium,44mm,Smartwatch,Brand New,0.0,289
false,Series 5 GPS + Cellular,Apple,Titanium,44mm,Smartwatch,Flawless,0.0,290
false,Series 5 GPS + Cellular,Apple,Titanium,44mm,Smartwatch,Good,0.0,291
false,Series 5 GPS + Cellular,Apple,Titanium,44mm,Smartwatch,Fair,0.0,292
false,Series 5 GPS + Cellular,Apple,Titanium,44mm,Smartwatch,Minor Damage,0.0,293
false,Series 5 GPS + Cellular,Apple,Titanium,44mm,Smartwatch,Broken,0.0,294
false,Series 6 GPS,Apple,Aluminium,40mm,Smartwatch,Brand New,0.0,295
true,Series 6 GPS,Apple,Aluminium,40mm,Smartwatch,Flawless,0.0,296
true,Series 6 GPS,Apple,Aluminium,40mm,Smartwatch,Good,0.0,297
true,Series 6 GPS,Apple,Aluminium,40mm,Smartwatch,Fair,0.0,298
true,Series 6 GPS,Apple,Aluminium,40mm,Smartwatch,Minor Damage,0.0,299
true,Series 6 GPS,Apple,Aluminium,40mm,Smartwatch,Broken,0.0,300
false,Series 6 GPS,Apple,Stainless Steel,40mm,Smartwatch,Brand New,0.0,301
true,Series 6 GPS,Apple,Stainless Steel,40mm,Smartwatch,Flawless,0.0,302
true,Series 6 GPS,Apple,Stainless Steel,40mm,Smartwatch,Good,0.0,303
true,Series 6 GPS,Apple,Stainless Steel,40mm,Smartwatch,Fair,0.0,304
true,Series 6 GPS,Apple,Stainless Steel,40mm,Smartwatch,Minor Damage,0.0,305
true,Series 6 GPS,Apple,Stainless Steel,40mm,Smartwatch,Broken,0.0,306
false,Series 6 GPS,Apple,Titanium,40mm,Smartwatch,Brand New,0.0,307
true,Series 6 GPS,Apple,Titanium,40mm,Smartwatch,Flawless,0.0,308
true,Series 6 GPS,Apple,Titanium,40mm,Smartwatch,Good,0.0,309
true,Series 6 GPS,Apple,Titanium,40mm,Smartwatch,Fair,0.0,310
true,Series 6 GPS,Apple,Titanium,40mm,Smartwatch,Minor Damage,0.0,311
true,Series 6 GPS,Apple,Titanium,40mm,Smartwatch,Broken,0.0,312
false,Series 6 GPS,Apple,Aluminium,44mm,Smartwatch,Brand New,0.0,313
true,Series 6 GPS,Apple,Aluminium,44mm,Smartwatch,Flawless,0.0,314
true,Series 6 GPS,Apple,Aluminium,44mm,Smartwatch,Good,0.0,315
true,Series 6 GPS,Apple,Aluminium,44mm,Smartwatch,Fair,0.0,316
true,Series 6 GPS,Apple,Aluminium,44mm,Smartwatch,Minor Damage,0.0,317
true,Series 6 GPS,Apple,Aluminium,44mm,Smartwatch,Broken,0.0,318
false,Series 6 GPS,Apple,Stainless Steel,44mm,Smartwatch,Brand New,0.0,319
true,Series 6 GPS,Apple,Stainless Steel,44mm,Smartwatch,Flawless,0.0,320
true,Series 6 GPS,Apple,Stainless Steel,44mm,Smartwatch,Good,0.0,321
true,Series 6 GPS,Apple,Stainless Steel,44mm,Smartwatch,Fair,0.0,322
true,Series 6 GPS,Apple,Stainless Steel,44mm,Smartwatch,Minor Damage,0.0,323
true,Series 6 GPS,Apple,Stainless Steel,44mm,Smartwatch,Broken,0.0,324
false,Series 6 GPS,Apple,Titanium,44mm,Smartwatch,Brand New,0.0,325
true,Series 6 GPS,Apple,Titanium,44mm,Smartwatch,Flawless,0.0,326
true,Series 6 GPS,Apple,Titanium,44mm,Smartwatch,Good,0.0,327
true,Series 6 GPS,Apple,Titanium,44mm,Smartwatch,Fair,0.0,328
true,Series 6 GPS,Apple,Titanium,44mm,Smartwatch,Minor Damage,0.0,329
true,Series 6 GPS,Apple,Titanium,44mm,Smartwatch,Broken,0.0,330
false,Series 6 GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Brand New,0.0,331
true,Series 6 GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Flawless,0.0,332
true,Series 6 GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Good,0.0,333
true,Series 6 GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Fair,0.0,334
true,Series 6 GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Minor Damage,0.0,335
true,Series 6 GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Broken,0.0,336
false,Series 6 GPS + Cellular,Apple,Stainless Steel,40mm,Smartwatch,Brand New,0.0,337
true,Series 6 GPS + Cellular,Apple,Stainless Steel,40mm,Smartwatch,Flawless,0.0,338
true,Series 6 GPS + Cellular,Apple,Stainless Steel,40mm,Smartwatch,Good,0.0,339
true,Series 6 GPS + Cellular,Apple,Stainless Steel,40mm,Smartwatch,Fair,0.0,340
true,Series 6 GPS + Cellular,Apple,Stainless Steel,40mm,Smartwatch,Minor Damage,0.0,341
true,Series 6 GPS + Cellular,Apple,Stainless Steel,40mm,Smartwatch,Broken,0.0,342
false,Series 6 GPS + Cellular,Apple,Titanium,40mm,Smartwatch,Brand New,0.0,343
true,Series 6 GPS + Cellular,Apple,Titanium,40mm,Smartwatch,Flawless,0.0,344
true,Series 6 GPS + Cellular,Apple,Titanium,40mm,Smartwatch,Good,0.0,345
true,Series 6 GPS + Cellular,Apple,Titanium,40mm,Smartwatch,Fair,0.0,346
true,Series 6 GPS + Cellular,Apple,Titanium,40mm,Smartwatch,Minor Damage,0.0,347
true,Series 6 GPS + Cellular,Apple,Titanium,40mm,Smartwatch,Broken,0.0,348
false,Series 6 GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Brand New,0.0,349
true,Series 6 GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Flawless,0.0,350
true,Series 6 GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Good,0.0,351
true,Series 6 GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Fair,0.0,352
true,Series 6 GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Minor Damage,0.0,353
true,Series 6 GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Broken,0.0,354
false,Series 6 GPS + Cellular,Apple,Stainless Steel,44mm,Smartwatch,Brand New,0.0,355
true,Series 6 GPS + Cellular,Apple,Stainless Steel,44mm,Smartwatch,Flawless,0.0,356
true,Series 6 GPS + Cellular,Apple,Stainless Steel,44mm,Smartwatch,Good,0.0,357
true,Series 6 GPS + Cellular,Apple,Stainless Steel,44mm,Smartwatch,Fair,0.0,358
true,Series 6 GPS + Cellular,Apple,Stainless Steel,44mm,Smartwatch,Minor Damage,0.0,359
true,Series 6 GPS + Cellular,Apple,Stainless Steel,44mm,Smartwatch,Broken,0.0,360
false,Series 6 GPS + Cellular,Apple,Titanium,44mm,Smartwatch,Brand New,0.0,361
true,Series 6 GPS + Cellular,Apple,Titanium,44mm,Smartwatch,Flawless,0.0,362
true,Series 6 GPS + Cellular,Apple,Titanium,44mm,Smartwatch,Good,0.0,363
true,Series 6 GPS + Cellular,Apple,Titanium,44mm,Smartwatch,Fair,0.0,364
true,Series 6 GPS + Cellular,Apple,Titanium,44mm,Smartwatch,Minor Damage,0.0,365
true,Series 6 GPS + Cellular,Apple,Titanium,44mm,Smartwatch,Broken,0.0,366
false,Series 7 GPS,Apple,Aluminium,41mm,Smartwatch,Brand New,0.0,367
true,Series 7 GPS,Apple,Aluminium,41mm,Smartwatch,Flawless,55.0,368
true,Series 7 GPS,Apple,Aluminium,41mm,Smartwatch,Good,30.0,369
true,Series 7 GPS,Apple,Aluminium,41mm,Smartwatch,Fair,15.0,370
true,Series 7 GPS,Apple,Aluminium,41mm,Smartwatch,Minor Damage,0.0,371
true,Series 7 GPS,Apple,Aluminium,41mm,Smartwatch,Broken,0.0,372
false,Series 7 GPS,Apple,Stainless Steel,41mm,Smartwatch,Brand New,0.0,373
true,Series 7 GPS,Apple,Stainless Steel,41mm,Smartwatch,Flawless,60.0,374
true,Series 7 GPS,Apple,Stainless Steel,41mm,Smartwatch,Good,35.0,375
true,Series 7 GPS,Apple,Stainless Steel,41mm,Smartwatch,Fair,20.0,376
true,Series 7 GPS,Apple,Stainless Steel,41mm,Smartwatch,Minor Damage,0.0,377
true,Series 7 GPS,Apple,Stainless Steel,41mm,Smartwatch,Broken,0.0,378
false,Series 7 GPS,Apple,Titanium,41mm,Smartwatch,Brand New,0.0,379
true,Series 7 GPS,Apple,Titanium,41mm,Smartwatch,Flawless,65.0,380
true,Series 7 GPS,Apple,Titanium,41mm,Smartwatch,Good,40.0,381
true,Series 7 GPS,Apple,Titanium,41mm,Smartwatch,Fair,20.0,382
true,Series 7 GPS,Apple,Titanium,41mm,Smartwatch,Minor Damage,0.0,383
true,Series 7 GPS,Apple,Titanium,41mm,Smartwatch,Broken,0.0,384
false,Series 7 GPS,Apple,Aluminium,45mm,Smartwatch,Brand New,0.0,385
true,Series 7 GPS,Apple,Aluminium,45mm,Smartwatch,Flawless,60.0,386
true,Series 7 GPS,Apple,Aluminium,45mm,Smartwatch,Good,25.0,387
true,Series 7 GPS,Apple,Aluminium,45mm,Smartwatch,Fair,10.0,388
true,Series 7 GPS,Apple,Aluminium,45mm,Smartwatch,Minor Damage,0.0,389
true,Series 7 GPS,Apple,Aluminium,45mm,Smartwatch,Broken,0.0,390
false,Series 7 GPS,Apple,Stainless Steel,45mm,Smartwatch,Brand New,0.0,391
true,Series 7 GPS,Apple,Stainless Steel,45mm,Smartwatch,Flawless,70.0,392
true,Series 7 GPS,Apple,Stainless Steel,45mm,Smartwatch,Good,45.0,393
true,Series 7 GPS,Apple,Stainless Steel,45mm,Smartwatch,Fair,30.0,394
true,Series 7 GPS,Apple,Stainless Steel,45mm,Smartwatch,Minor Damage,0.0,395
true,Series 7 GPS,Apple,Stainless Steel,45mm,Smartwatch,Broken,0.0,396
false,Series 7 GPS,Apple,Titanium,45mm,Smartwatch,Brand New,0.0,397
true,Series 7 GPS,Apple,Titanium,45mm,Smartwatch,Flawless,75.0,398
true,Series 7 GPS,Apple,Titanium,45mm,Smartwatch,Good,50.0,399
true,Series 7 GPS,Apple,Titanium,45mm,Smartwatch,Fair,35.0,400
true,Series 7 GPS,Apple,Titanium,45mm,Smartwatch,Minor Damage,0.0,401
true,Series 7 GPS,Apple,Titanium,45mm,Smartwatch,Broken,0.0,402
false,Series 7 GPS + Cellular,Apple,Aluminium,41mm,Smartwatch,Brand New,0.0,403
true,Series 7 GPS + Cellular,Apple,Aluminium,41mm,Smartwatch,Flawless,65.0,404
true,Series 7 GPS + Cellular,Apple,Aluminium,41mm,Smartwatch,Good,25.0,405
true,Series 7 GPS + Cellular,Apple,Aluminium,41mm,Smartwatch,Fair,10.0,406
true,Series 7 GPS + Cellular,Apple,Aluminium,41mm,Smartwatch,Minor Damage,0.0,407
true,Series 7 GPS + Cellular,Apple,Aluminium,41mm,Smartwatch,Broken,0.0,408
false,Series 7 GPS + Cellular,Apple,Stainless Steel,41mm,Smartwatch,Brand New,0.0,409
true,Series 7 GPS + Cellular,Apple,Stainless Steel,41mm,Smartwatch,Flawless,70.0,410
true,Series 7 GPS + Cellular,Apple,Stainless Steel,41mm,Smartwatch,Good,45.0,411
true,Series 7 GPS + Cellular,Apple,Stainless Steel,41mm,Smartwatch,Fair,20.0,412
true,Series 7 GPS + Cellular,Apple,Stainless Steel,41mm,Smartwatch,Minor Damage,0.0,413
true,Series 7 GPS + Cellular,Apple,Stainless Steel,41mm,Smartwatch,Broken,0.0,414
false,Series 7 GPS + Cellular,Apple,Titanium,41mm,Smartwatch,Brand New,0.0,415
true,Series 7 GPS + Cellular,Apple,Titanium,41mm,Smartwatch,Flawless,55.0,416
true,Series 7 GPS + Cellular,Apple,Titanium,41mm,Smartwatch,Good,30.0,417
true,Series 7 GPS + Cellular,Apple,Titanium,41mm,Smartwatch,Fair,15.0,418
true,Series 7 GPS + Cellular,Apple,Titanium,41mm,Smartwatch,Minor Damage,0.0,419
true,Series 7 GPS + Cellular,Apple,Titanium,41mm,Smartwatch,Broken,0.0,420
false,Series 7 GPS + Cellular,Apple,Aluminium,45mm,Smartwatch,Brand New,0.0,421
true,Series 7 GPS + Cellular,Apple,Aluminium,45mm,Smartwatch,Flawless,70.0,422
true,Series 7 GPS + Cellular,Apple,Aluminium,45mm,Smartwatch,Good,30.0,423
true,Series 7 GPS + Cellular,Apple,Aluminium,45mm,Smartwatch,Fair,20.0,424
true,Series 7 GPS + Cellular,Apple,Aluminium,45mm,Smartwatch,Minor Damage,0.0,425
true,Series 7 GPS + Cellular,Apple,Aluminium,45mm,Smartwatch,Broken,0.0,426
false,Series 7 GPS + Cellular,Apple,Stainless Steel,45mm,Smartwatch,Brand New,0.0,427
true,Series 7 GPS + Cellular,Apple,Stainless Steel,45mm,Smartwatch,Flawless,80.0,428
true,Series 7 GPS + Cellular,Apple,Stainless Steel,45mm,Smartwatch,Good,55.0,429
true,Series 7 GPS + Cellular,Apple,Stainless Steel,45mm,Smartwatch,Fair,30.0,430
true,Series 7 GPS + Cellular,Apple,Stainless Steel,45mm,Smartwatch,Minor Damage,0.0,431
true,Series 7 GPS + Cellular,Apple,Stainless Steel,45mm,Smartwatch,Broken,0.0,432
false,Series 7 GPS + Cellular,Apple,Titanium,45mm,Smartwatch,Brand New,0.0,433
true,Series 7 GPS + Cellular,Apple,Titanium,45mm,Smartwatch,Flawless,80.0,434
true,Series 7 GPS + Cellular,Apple,Titanium,45mm,Smartwatch,Good,55.0,435
true,Series 7 GPS + Cellular,Apple,Titanium,45mm,Smartwatch,Fair,30.0,436
true,Series 7 GPS + Cellular,Apple,Titanium,45mm,Smartwatch,Minor Damage,0.0,437
true,Series 7 GPS + Cellular,Apple,Titanium,45mm,Smartwatch,Broken,0.0,438
false,Watch SE GPS,Apple,Aluminium,40mm,Smartwatch,Brand New,0.0,439
true,Watch SE GPS,Apple,Aluminium,40mm,Smartwatch,Flawless,0.0,440
true,Watch SE GPS,Apple,Aluminium,40mm,Smartwatch,Good,0.0,441
true,Watch SE GPS,Apple,Aluminium,40mm,Smartwatch,Fair,0.0,442
true,Watch SE GPS,Apple,Aluminium,40mm,Smartwatch,Minor Damage,0.0,443
true,Watch SE GPS,Apple,Aluminium,40mm,Smartwatch,Broken,0.0,444
false,Watch SE GPS,Apple,Aluminium,44mm,Smartwatch,Brand New,0.0,445
true,Watch SE GPS,Apple,Aluminium,44mm,Smartwatch,Flawless,0.0,446
true,Watch SE GPS,Apple,Aluminium,44mm,Smartwatch,Good,0.0,447
true,Watch SE GPS,Apple,Aluminium,44mm,Smartwatch,Fair,0.0,448
true,Watch SE GPS,Apple,Aluminium,44mm,Smartwatch,Minor Damage,0.0,449
true,Watch SE GPS,Apple,Aluminium,44mm,Smartwatch,Broken,0.0,450
false,Watch SE GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Brand New,0.0,451
true,Watch SE GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Flawless,0.0,452
true,Watch SE GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Good,0.0,453
true,Watch SE GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Fair,0.0,454
true,Watch SE GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Minor Damage,0.0,455
true,Watch SE GPS + Cellular,Apple,Aluminium,40mm,Smartwatch,Broken,0.0,456
false,Watch SE GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Brand New,0.0,457
true,Watch SE GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Flawless,0.0,458
true,Watch SE GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Good,0.0,459
true,Watch SE GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Fair,0.0,460
true,Watch SE GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Minor Damage,0.0,461
true,Watch SE GPS + Cellular,Apple,Aluminium,44mm,Smartwatch,Broken,0.0,462
true,Watch SE GPS 2nd Gen,Apple,Aluminium,40mm,Smartwatch,Brand New,40.0,463
true,Watch SE GPS 2nd Gen,Apple,Aluminium,40mm,Smartwatch,Flawless,20.0,464
true,Watch SE GPS 2nd Gen,Apple,Aluminium,40mm,Smartwatch,Good,10.0,465
true,Watch SE GPS 2nd Gen,Apple,Aluminium,40mm,Smartwatch,Fair,5.0,466
